,value
2015-02-20 03:00:00,1.8977614071669113
2015-02-20 04:00:00,1.8294422044353906
2015-02-20 05:00:00,1.889274852982731
2015-02-20 06:00:00,1.943824859371577
2015-02-20 07:00:00,2.0175304721312495
2015-02-20 08:00:00,2.029369062338862
2015-02-20 09:00:00,2.243414466362005
2015-02-20 10:00:00,2.6696384586801067
2015-02-20 11:00:00,2.7023492817880914
2015-02-20 12:00:00,2.5777865478123636
2015-02-20 13:00:00,2.6757140356910916
2015-02-20 14:00:00,2.6940630058811683
2015-02-20 15:00:00,2.5805251116839822
2015-02-20 16:00:00,2.3782403335572613
2015-02-20 17:00:00,2.0535725590720464
2015-02-20 18:00:00,2.1442660830984526
2015-02-20 19:00:00,2.1102990826657777
2015-02-20 20:00:00,2.0989329689572886
2015-02-20 21:00:00,2.15237204881361
2015-02-20 22:00:00,1.990517953611953
2015-02-20 23:00:00,2.093762836033722
2015-02-21 00:00:00,1.0859517464470867
2015-02-21 01:00:00,1.0520061784702879
2015-02-21 02:00:00,1.0871164435983365
2015-02-21 03:00:00,1.0900908935315918
2015-02-21 04:00:00,1.0298403081982301
2015-02-21 05:00:00,1.0516779942885468
2015-02-21 06:00:00,1.013520239198297
2015-02-21 07:00:00,1.1751299121683618
2015-02-21 08:00:00,1.1235397970044414
2015-02-21 09:00:00,1.2115840122426087
2015-02-21 10:00:00,1.4123444705125203
2015-02-21 11:00:00,1.4658455355245439
2015-02-21 12:00:00,1.4784592524426297
2015-02-21 13:00:00,1.4906575344979691
2015-02-21 14:00:00,1.421921770325239
2015-02-21 15:00:00,1.4768346434257076
2015-02-21 16:00:00,1.3559419490416496
2015-02-21 17:00:00,1.1815550015938134
2015-02-21 18:00:00,1.1453849945605181
2015-02-21 19:00:00,1.122825017861084
2015-02-21 20:00:00,1.1610087547860188
2015-02-21 21:00:00,1.1107201864815968
2015-02-21 22:00:00,1.1630590629438917
2015-02-21 23:00:00,1.1298223937630345
2015-02-22 00:00:00,1.0949317290214047
2015-02-22 01:00:00,1.0331000510926112
2015-02-22 02:00:00,1.0695115709769136
2015-02-22 03:00:00,1.0548234907085838
2015-02-22 04:00:00,1.0135876533855945
2015-02-22 05:00:00,1.0263160302761822
2015-02-22 06:00:00,1.044290996710354
2015-02-22 07:00:00,1.1844125633535993
2015-02-22 08:00:00,1.1331410584855792
2015-02-22 09:00:00,1.2298652945189423
2015-02-22 10:00:00,1.4098837328009266
2015-02-22 11:00:00,1.477981786337878
2015-02-22 12:00:00,1.4861071257656926
2015-02-22 13:00:00,1.4505479591467023
2015-02-22 14:00:00,1.4989279120149035
2015-02-22 15:00:00,1.4337285454610484
2015-02-22 16:00:00,1.3758770190161869
2015-02-22 17:00:00,1.108680589004258
2015-02-22 18:00:00,1.1228926429916135
2015-02-22 19:00:00,1.1742842452892128
2015-02-22 20:00:00,1.1285495921885866
2015-02-22 21:00:00,1.176757870690958
2015-02-22 22:00:00,1.131976813602735
2015-02-22 23:00:00,1.1749341936618891
2015-02-23 00:00:00,1.9188290095625842
2015-02-23 01:00:00,1.951982530188205
2015-02-23 02:00:00,1.9599172095681983
2015-02-23 03:00:00,1.909451169764826
2015-02-23 04:00:00,1.958632240786312
2015-02-23 05:00:00,1.8712203487460617
2015-02-23 06:00:00,1.8918153801445188
2015-02-23 07:00:00,2.036074084152469
2015-02-23 08:00:00,2.0474704736342795
2015-02-23 09:00:00,2.237550780453596
2015-02-23 10:00:00,2.7054120604888605
2015-02-23 11:00:00,2.698936556324728
2015-02-23 12:00:00,2.6494371321747727
2015-02-23 13:00:00,2.6279980974493777
2015-02-23 14:00:00,2.577206294085974
2015-02-23 15:00:00,2.629539182699323
2015-02-23 16:00:00,2.4453562609509523
2015-02-23 17:00:00,2.1313282278076517
2015-02-23 18:00:00,1.9870439151291468
2015-02-23 19:00:00,2.019475169251981
2015-02-23 20:00:00,2.1183436728072653
2015-02-23 21:00:00,2.173971743853081
2015-02-23 22:00:00,2.174249591398696
2015-02-23 23:00:00,2.1138300281038442
2015-02-24 00:00:00,1.9810543705076995
2015-02-24 01:00:00,1.8714138762412147
2015-02-24 02:00:00,1.989519166738537
2015-02-24 03:00:00,1.9584475653212277
2015-02-24 04:00:00,1.8971710993645283
2015-02-24 05:00:00,1.8005829239171003
2015-02-24 06:00:00,1.9548672690209927
2015-02-24 07:00:00,2.1647655563581125
2015-02-24 08:00:00,1.9985401148416395
2015-02-24 09:00:00,2.240137916804726
2015-02-24 10:00:00,2.678242174732422
2015-02-24 11:00:00,2.6701246665551253
2015-02-24 12:00:00,2.6723163521592666
2015-02-24 13:00:00,2.6415384205991357
2015-02-24 14:00:00,2.5451583066546624
2015-02-24 15:00:00,2.694908229329204
2015-02-24 16:00:00,2.437015781647396
2015-02-24 17:00:00,2.1475287012689264
2015-02-24 18:00:00,2.163138581465992
2015-02-24 19:00:00,2.1121522326175906
2015-02-24 20:00:00,2.164084039544249
2015-02-24 21:00:00,2.09145703745335
2015-02-24 22:00:00,2.0208805758168267
2015-02-24 23:00:00,2.0525936862804834
2015-02-25 00:00:00,1.9555367175380474
2015-02-25 01:00:00,1.858732370024686
2015-02-25 02:00:00,1.87049467291889
2015-02-25 03:00:00,1.8128245223427892
2015-02-25 04:00:00,1.8702670668356391
2015-02-25 05:00:00,1.8738646088010942
2015-02-25 06:00:00,1.875096869699298
2015-02-25 07:00:00,2.1326207043446095
2015-02-25 08:00:00,1.987963169004581
2015-02-25 09:00:00,2.3367122812468137
2015-02-25 10:00:00,2.6839351541886924
2015-02-25 11:00:00,2.552986297607859
2015-02-25 12:00:00,2.657547334115776
2015-02-25 13:00:00,2.6785264115728977
2015-02-25 14:00:00,2.5896378654257064
2015-02-25 15:00:00,2.686266601388225
2015-02-25 16:00:00,2.454818161607523
2015-02-25 17:00:00,2.0545116684442943
2015-02-25 18:00:00,2.177585460562062
2015-02-25 19:00:00,2.0717489062921137
2015-02-25 20:00:00,2.1370536825207083
2015-02-25 21:00:00,2.0843688652041243
2015-02-25 22:00:00,2.099520726599566
2015-02-25 23:00:00,2.1683247865467674
2015-02-26 00:00:00,1.9347788808454127
2015-02-26 01:00:00,1.825181477406119
2015-02-26 02:00:00,1.8047199563742864
2015-02-26 03:00:00,1.8504902437020303
2015-02-26 04:00:00,1.8251610093932409
2015-02-26 05:00:00,1.810870091827847
2015-02-26 06:00:00,1.8529320644292078
2015-02-26 07:00:00,2.0881217120342246
2015-02-26 08:00:00,2.177350607999453
2015-02-26 09:00:00,2.278916864310352
2015-02-26 10:00:00,2.522769307094437
2015-02-26 11:00:00,2.610573355892956
2015-02-26 12:00:00,2.537656485726588
2015-02-26 13:00:00,2.552201825986622
2015-02-26 14:00:00,2.6802369490284317
2015-02-26 15:00:00,2.683529307632415
2015-02-26 16:00:00,2.3957244411332552
2015-02-26 17:00:00,2.098540579571468
2015-02-26 18:00:00,2.097605132852137
2015-02-26 19:00:00,2.1754096908550515
2015-02-26 20:00:00,2.082848105337531
2015-02-26 21:00:00,2.003370655964452
2015-02-26 22:00:00,2.057495085857324
2015-02-26 23:00:00,2.136004253809791
2015-02-27 00:00:00,1.8376712978791907
2015-02-27 01:00:00,1.9045402949830885
2015-02-27 02:00:00,1.8895783913591047
2015-02-27 03:00:00,1.9963509725157065
2015-02-27 04:00:00,1.8419121587154463
2015-02-27 05:00:00,1.879624062922436
2015-02-27 06:00:00,1.963893654329036
2015-02-27 07:00:00,2.0934734136638613
2015-02-27 08:00:00,2.1613872884728926
2015-02-27 09:00:00,2.1861014533451595
2015-02-27 10:00:00,2.5514201244109085
2015-02-27 11:00:00,2.701721300050442
2015-02-27 12:00:00,2.5482739069102123
2015-02-27 13:00:00,2.5704682988745935
2015-02-27 14:00:00,2.6103812087282465
2015-02-27 15:00:00,2.616733267564675
2015-02-27 16:00:00,2.3711700474728326
2015-02-27 17:00:00,1.9839441645777587
2015-02-27 18:00:00,2.089353447408007
2015-02-27 19:00:00,2.0441781853124827
2015-02-27 20:00:00,2.0065322192444315
2015-02-27 21:00:00,2.0978908141375237
2015-02-27 22:00:00,2.0835064202804787
2015-02-27 23:00:00,2.12782533385784
2015-02-28 00:00:00,1.038210145247155
2015-02-28 01:00:00,1.0623589289339397
2015-02-28 02:00:00,1.0493165350798754
2015-02-28 03:00:00,1.0220341459927844
2015-02-28 04:00:00,1.0960800967448991
2015-02-28 05:00:00,1.002314693850147
2015-02-28 06:00:00,1.0700022006236523
2015-02-28 07:00:00,1.1390307271598983
2015-02-28 08:00:00,1.1799657848618106
2015-02-28 09:00:00,1.2460520660746361
2015-02-28 10:00:00,1.4770403825678795
2015-02-28 11:00:00,1.4264128140484387
2015-02-28 12:00:00,1.4249260250613536
2015-02-28 13:00:00,1.442120339271011
2015-02-28 14:00:00,1.4510573991233757
2015-02-28 15:00:00,1.4940386340258742
2015-02-28 16:00:00,1.3238256123424883
2015-02-28 17:00:00,1.1350651531171276
2015-02-28 18:00:00,1.1854591328092243
2015-02-28 19:00:00,1.1389749175774013
2015-02-28 20:00:00,1.1026761419038644
2015-02-28 21:00:00,1.1949037237556628
2015-02-28 22:00:00,1.1222360092449775
2015-02-28 23:00:00,1.1509567190315118
2015-03-01 00:00:00,1.0395432555205268
2015-03-01 01:00:00,1.099621985485273
2015-03-01 02:00:00,1.003751481849048
2015-03-01 03:00:00,1.064799766119332
2015-03-01 04:00:00,1.0159028226223454
2015-03-01 05:00:00,1.0191875895097364
2015-03-01 06:00:00,1.0146288452591052
2015-03-01 07:00:00,1.186824882940459
2015-03-01 08:00:00,1.10494321216735
2015-03-01 09:00:00,1.2694279969926723
2015-03-01 10:00:00,1.4097134661018664
2015-03-01 11:00:00,1.4225561528770507
2015-03-01 12:00:00,1.4309763259807224
2015-03-01 13:00:00,1.4378786398935437
2015-03-01 14:00:00,1.494123604016614
2015-03-01 15:00:00,1.4436123824410065
2015-03-01 16:00:00,1.3351042513008435
2015-03-01 17:00:00,1.1882087220467503
2015-03-01 18:00:00,1.1864583619912275
2015-03-01 19:00:00,1.1337010378857344
2015-03-01 20:00:00,1.1909764050448888
2015-03-01 21:00:00,1.1119705200057781
2015-03-01 22:00:00,1.1140028615016457
2015-03-01 23:00:00,1.1381462699721836
2015-03-02 00:00:00,1.8303512534869832
2015-03-02 01:00:00,1.9278097643555274
2015-03-02 02:00:00,1.9471479518963482
2015-03-02 03:00:00,1.9276211375855898
2015-03-02 04:00:00,1.87838099386358
2015-03-02 05:00:00,1.9446900134302556
2015-03-02 06:00:00,1.91349044141575
2015-03-02 07:00:00,2.002083325651384
2015-03-02 08:00:00,1.9922075009748716
2015-03-02 09:00:00,2.35197370410065
2015-03-02 10:00:00,2.657108860492773
2015-03-02 11:00:00,2.5436116133339133
2015-03-02 12:00:00,2.7094705536025403
2015-03-02 13:00:00,2.5571336410640253
2015-03-02 14:00:00,2.612527390763154
2015-03-02 15:00:00,2.682254339112472
2015-03-02 16:00:00,2.3661586281454343
2015-03-02 17:00:00,2.083735250646308
2015-03-02 18:00:00,1.9955167400935445
2015-03-02 19:00:00,2.0723340133923474
2015-03-02 20:00:00,2.165497891910842
2015-03-02 21:00:00,2.116303152883803
2015-03-02 22:00:00,2.167643359873365
2015-03-02 23:00:00,2.0564883099180236
2015-03-03 00:00:00,1.9391025047256842
2015-03-03 01:00:00,1.9565756993933794
2015-03-03 02:00:00,1.9078352177679516
2015-03-03 03:00:00,1.922020177349441
2015-03-03 04:00:00,1.8461128436780054
2015-03-03 05:00:00,1.8865713517523672
2015-03-03 06:00:00,1.9999274125457427
2015-03-03 07:00:00,2.1364071996502423
2015-03-03 08:00:00,2.1370534448415843
2015-03-03 09:00:00,2.312684898832133
2015-03-03 10:00:00,2.6458659936719533
2015-03-03 11:00:00,2.6915615473372734
2015-03-03 12:00:00,2.63359688707078
2015-03-03 13:00:00,2.526053790513626
2015-03-03 14:00:00,2.7001827879442746
2015-03-03 15:00:00,2.6000124822843413
2015-03-03 16:00:00,2.405627445018996
2015-03-03 17:00:00,2.0268032376998706
2015-03-03 18:00:00,2.020071085598385
2015-03-03 19:00:00,2.0944159391618338
2015-03-03 20:00:00,2.1202802790736928
2015-03-03 21:00:00,2.042364293475966
2015-03-03 22:00:00,2.085443073022201
2015-03-03 23:00:00,2.160581900876432
2015-03-04 00:00:00,1.9926671110448857
2015-03-04 01:00:00,1.9497294400151983
2015-03-04 02:00:00,1.9510135654446978
2015-03-04 03:00:00,1.8997106349857606
2015-03-04 04:00:00,1.8889507396402934
2015-03-04 05:00:00,1.968730362262995
2015-03-04 06:00:00,1.8177807228997658
2015-03-04 07:00:00,2.1153445487823612
2015-03-04 08:00:00,2.1217035354755622
2015-03-04 09:00:00,2.3464925092538516
2015-03-04 10:00:00,2.6426005760176845
2015-03-04 11:00:00,2.5473374359482928
2015-03-04 12:00:00,2.5633220396215006
2015-03-04 13:00:00,2.6409375669294928
2015-03-04 14:00:00,2.60898812107388
2015-03-04 15:00:00,2.683191914211256
2015-03-04 16:00:00,2.5307978142001115
2015-03-04 17:00:00,2.144762562250616
2015-03-04 18:00:00,2.124831422836711
2015-03-04 19:00:00,2.1415287059729295
2015-03-04 20:00:00,2.0300579400873993
2015-03-04 21:00:00,2.096029065051987
2015-03-04 22:00:00,2.0724208600313223
2015-03-04 23:00:00,2.0421838203698774
2015-03-05 00:00:00,1.820649183637301
2015-03-05 01:00:00,1.8103514083163295
2015-03-05 02:00:00,1.8729437196611711
2015-03-05 03:00:00,1.830077651657117
2015-03-05 04:00:00,1.8196819810749645
2015-03-05 05:00:00,1.8647978646321581
2015-03-05 06:00:00,1.80132612858517
2015-03-05 07:00:00,2.097825086308688
2015-03-05 08:00:00,2.0612667883526816
2015-03-05 09:00:00,2.3027554027747485
2015-03-05 10:00:00,2.6445125428305443
2015-03-05 11:00:00,2.5231850738845556
2015-03-05 12:00:00,2.5419290055421895
2015-03-05 13:00:00,2.6386108991939454
2015-03-05 14:00:00,2.5689961251120628
2015-03-05 15:00:00,2.5933216688451326
2015-03-05 16:00:00,2.5152364199722754
2015-03-05 17:00:00,1.983286249508871
2015-03-05 18:00:00,2.047970642372404
2015-03-05 19:00:00,2.1521249736662824
2015-03-05 20:00:00,2.1345749345696414
2015-03-05 21:00:00,2.0387717185312693
2015-03-05 22:00:00,2.0925101962678347
2015-03-05 23:00:00,2.177625934637721
2015-03-06 00:00:00,1.8761464153229872
2015-03-06 01:00:00,1.928977326864172
2015-03-06 02:00:00,1.871377297678839
2015-03-06 03:00:00,1.8369822105530231
2015-03-06 04:00:00,1.8239143094093409
2015-03-06 05:00:00,1.8931771189185453
2015-03-06 06:00:00,1.9597522394902356
2015-03-06 07:00:00,2.1145248823018683
2015-03-06 08:00:00,2.0419654404258827
2015-03-06 09:00:00,2.342297028021967
2015-03-06 10:00:00,2.6445790687244903
2015-03-06 11:00:00,2.649809654020753
2015-03-06 12:00:00,2.63456195556111
2015-03-06 13:00:00,2.716778806127146
2015-03-06 14:00:00,2.69317504620697
2015-03-06 15:00:00,2.593006051235232
2015-03-06 16:00:00,2.42999394488065
2015-03-06 17:00:00,2.009324863576747
2015-03-06 18:00:00,2.0895303398954503
2015-03-06 19:00:00,2.1323018710260144
2015-03-06 20:00:00,2.0272428172700145
2015-03-06 21:00:00,2.043438650013986
2015-03-06 22:00:00,2.007883947054674
2015-03-06 23:00:00,2.173344692122858
2015-03-07 00:00:00,1.0643563943494612
2015-03-07 01:00:00,1.056980934398015
2015-03-07 02:00:00,1.0915413527913012
2015-03-07 03:00:00,1.0523734478787883
2015-03-07 04:00:00,1.0927723593767913
2015-03-07 05:00:00,1.0330483917772864
2015-03-07 06:00:00,1.0796028884388036
2015-03-07 07:00:00,1.104520522720595
2015-03-07 08:00:00,1.119762920220235
2015-03-07 09:00:00,1.264228976657973
2015-03-07 10:00:00,1.420688615714167
2015-03-07 11:00:00,1.4918250510437663
2015-03-07 12:00:00,1.412529459343212
2015-03-07 13:00:00,1.4647879606595025
2015-03-07 14:00:00,1.4353676083799625
2015-03-07 15:00:00,1.408568890801453
2015-03-07 16:00:00,1.3293782816166528
2015-03-07 17:00:00,1.121582674335756
2015-03-07 18:00:00,1.151531564070804
2015-03-07 19:00:00,1.1837091342479944
2015-03-07 20:00:00,1.1664688312115958
2015-03-07 21:00:00,1.1511848544662853
2015-03-07 22:00:00,1.1075593399306178
2015-03-07 23:00:00,1.192395389552205
2015-03-08 00:00:00,1.0541815446111222
2015-03-08 01:00:00,1.0763339517893118
2015-03-08 02:00:00,1.074033084508805
2015-03-08 03:00:00,1.0930949737992395
2015-03-08 04:00:00,1.06009609267799
2015-03-08 05:00:00,1.0177997235629164
2015-03-08 06:00:00,1.0044184465082409
2015-03-08 07:00:00,1.119561316934799
2015-03-08 08:00:00,1.1637027793307944
2015-03-08 09:00:00,1.2001269313425205
2015-03-08 10:00:00,1.4686568463049503
2015-03-08 11:00:00,1.4144308719307417
2015-03-08 12:00:00,1.4450457640078551
2015-03-08 13:00:00,1.49103237765869
2015-03-08 14:00:00,1.4989790837252357
2015-03-08 15:00:00,1.4526522030581055
2015-03-08 16:00:00,1.3861563790132876
2015-03-08 17:00:00,1.1496608061551585
2015-03-08 18:00:00,1.1631244192912427
2015-03-08 19:00:00,1.173108769164615
2015-03-08 20:00:00,1.1290203494536086
2015-03-08 21:00:00,1.15936454621214
2015-03-08 22:00:00,1.169486578610556
2015-03-08 23:00:00,1.1925147815464858
2015-03-09 00:00:00,1.9731509731183416
2015-03-09 01:00:00,1.8249711299742972
2015-03-09 02:00:00,1.9835401585381007
2015-03-09 03:00:00,1.968298775302192
2015-03-09 04:00:00,1.8409578800502266
2015-03-09 05:00:00,1.8667077936997678
2015-03-09 06:00:00,1.8705185747857644
2015-03-09 07:00:00,2.150979391740753
2015-03-09 08:00:00,2.020526175720547
2015-03-09 09:00:00,2.295247170797487
2015-03-09 10:00:00,2.684041257151727
2015-03-09 11:00:00,2.705230860310674
2015-03-09 12:00:00,2.662061003921394
2015-03-09 13:00:00,2.6895328832492513
2015-03-09 14:00:00,2.5731173200042825
2015-03-09 15:00:00,2.6321380848325404
2015-03-09 16:00:00,2.497468758328127
2015-03-09 17:00:00,2.0141419875228106
2015-03-09 18:00:00,2.044913632036634
2015-03-09 19:00:00,1.9889681397703836
2015-03-09 20:00:00,2.098835510563756
2015-03-09 21:00:00,2.0504578018639816
2015-03-09 22:00:00,2.150942468059328
2015-03-09 23:00:00,2.1310693223005166
2015-03-10 00:00:00,1.9881020009306765
2015-03-10 01:00:00,1.9534883094512874
2015-03-10 02:00:00,1.8965921653618827
2015-03-10 03:00:00,1.8723129161195229
2015-03-10 04:00:00,1.9998942497595855
2015-03-10 05:00:00,1.9746911516310435
2015-03-10 06:00:00,1.94665366714073
2015-03-10 07:00:00,1.99912104135413
2015-03-10 08:00:00,2.0093011015052413
2015-03-10 09:00:00,2.2691189692052287
2015-03-10 10:00:00,2.709752769797264
2015-03-10 11:00:00,2.532218340005246
2015-03-10 12:00:00,2.5394807954726306
2015-03-10 13:00:00,2.660677826547476
2015-03-10 14:00:00,2.620754921173726
2015-03-10 15:00:00,2.6407808539400746
2015-03-10 16:00:00,2.4701065506613022
2015-03-10 17:00:00,2.0459250992379627
2015-03-10 18:00:00,2.015920630311876
2015-03-10 19:00:00,2.049637038063748
2015-03-10 20:00:00,2.0417528120964863
2015-03-10 21:00:00,2.053247337212003
2015-03-10 22:00:00,1.9883471486230668
2015-03-10 23:00:00,2.085189541563534
2015-03-11 00:00:00,1.9848705954158754
2015-03-11 01:00:00,1.8110547626186881
2015-03-11 02:00:00,1.8095023763425682
2015-03-11 03:00:00,1.9274533337478148
2015-03-11 04:00:00,1.9902154439544588
2015-03-11 05:00:00,1.8302516091791081
2015-03-11 06:00:00,1.8223862531935724
2015-03-11 07:00:00,2.1639605451048882
2015-03-11 08:00:00,2.147511698834793
2015-03-11 09:00:00,2.234397091556094
2015-03-11 10:00:00,2.6094419206814936
2015-03-11 11:00:00,2.6653113982958705
2015-03-11 12:00:00,2.6490450492518076
2015-03-11 13:00:00,2.584779581371437
2015-03-11 14:00:00,2.668945981146996
2015-03-11 15:00:00,2.695497832675624
2015-03-11 16:00:00,2.46445313592746
2015-03-11 17:00:00,2.166155027061951
2015-03-11 18:00:00,2.065171522184873
2015-03-11 19:00:00,2.1475958866645075
2015-03-11 20:00:00,2.089192943386829
2015-03-11 21:00:00,2.0963748172610597
2015-03-11 22:00:00,1.9995789992106767
2015-03-11 23:00:00,2.1535258481097577
2015-03-12 00:00:00,1.9705221188935278
2015-03-12 01:00:00,1.974869628807353
2015-03-12 02:00:00,1.9563613714324806
2015-03-12 03:00:00,1.9451278671310586
2015-03-12 04:00:00,1.9136109012703981
2015-03-12 05:00:00,1.8491090825430536
2015-03-12 06:00:00,1.8153726474241114
2015-03-12 07:00:00,2.0860687274849217
2015-03-12 08:00:00,2.159091210528469
2015-03-12 09:00:00,2.248777613952854
2015-03-12 10:00:00,2.6397574897129066
2015-03-12 11:00:00,2.689070805652949
2015-03-12 12:00:00,2.5221524456574174
2015-03-12 13:00:00,2.712270615183686
2015-03-12 14:00:00,2.5436909175064173
2015-03-12 15:00:00,2.6245722024260796
2015-03-12 16:00:00,2.3830832848674133
2015-03-12 17:00:00,2.1349287931470666
2015-03-12 18:00:00,2.049601847737639
2015-03-12 19:00:00,2.1753788335747255
2015-03-12 20:00:00,2.0691743389819997
2015-03-12 21:00:00,2.0785212251819076
2015-03-12 22:00:00,2.1594130687159696
2015-03-12 23:00:00,2.0687688933556365
2015-03-13 00:00:00,1.8894050124253885
2015-03-13 01:00:00,1.9429342680390462
2015-03-13 02:00:00,1.9248857804931983
2015-03-13 03:00:00,1.9840029957904237
2015-03-13 04:00:00,1.9414288004926268
2015-03-13 05:00:00,1.9586873591069596
2015-03-13 06:00:00,1.9242347036416019
2015-03-13 07:00:00,2.1225695454434232
2015-03-13 08:00:00,2.0947559994563387
2015-03-13 09:00:00,2.1696363615624374
2015-03-13 10:00:00,2.7177860398682987
2015-03-13 11:00:00,2.6482081003588447
2015-03-13 12:00:00,2.667944714377982
2015-03-13 13:00:00,2.6101197840233077
2015-03-13 14:00:00,2.6289293181288365
2015-03-13 15:00:00,2.56828711786142
2015-03-13 16:00:00,2.4523025153089546
2015-03-13 17:00:00,2.1098471692132055
2015-03-13 18:00:00,2.178438258238052
2015-03-13 19:00:00,1.9998892662172267
2015-03-13 20:00:00,2.1716682810088295
2015-03-13 21:00:00,2.0283995647489124
2015-03-13 22:00:00,2.1008747418227327
2015-03-13 23:00:00,2.1359076891386164
2015-03-14 00:00:00,1.0057826827872496
2015-03-14 01:00:00,1.0109426278655986
2015-03-14 02:00:00,1.0024703328922304
2015-03-14 03:00:00,1.0826604354030687
2015-03-14 04:00:00,1.0260955583209086
2015-03-14 05:00:00,1.017512358696883
2015-03-14 06:00:00,1.013374846883801
2015-03-14 07:00:00,1.1346280429091207
2015-03-14 08:00:00,1.1519292800536711
2015-03-14 09:00:00,1.2609350618886106
2015-03-14 10:00:00,1.429122460569289
2015-03-14 11:00:00,1.472534350524603
2015-03-14 12:00:00,1.4668394953216868
2015-03-14 13:00:00,1.4067318023241384
2015-03-14 14:00:00,1.465735194680914
2015-03-14 15:00:00,1.4465029416317359
2015-03-14 16:00:00,1.3782119614947066
2015-03-14 17:00:00,1.196981814319569
2015-03-14 18:00:00,1.1669544129574754
2015-03-14 19:00:00,1.154128742968123
2015-03-14 20:00:00,1.153287568119286
2015-03-14 21:00:00,1.1641236352174003
2015-03-14 22:00:00,1.1032322085547104
2015-03-14 23:00:00,1.1489140680942576
2015-03-15 00:00:00,1.0077337909007502
2015-03-15 01:00:00,1.0233577195638612
2015-03-15 02:00:00,1.0533694838208765
2015-03-15 03:00:00,1.0322668408049656
2015-03-15 04:00:00,1.017086355994691
2015-03-15 05:00:00,1.0818202245912498
2015-03-15 06:00:00,1.0673990682453403
2015-03-15 07:00:00,1.1011983947000383
2015-03-15 08:00:00,1.133091235957607
2015-03-15 09:00:00,1.2945291007876925
2015-03-15 10:00:00,1.442054518773293
2015-03-15 11:00:00,1.421058817758379
2015-03-15 12:00:00,1.4920112187829935
2015-03-15 13:00:00,1.4981230193466357
2015-03-15 14:00:00,1.4145118381933457
2015-03-15 15:00:00,1.492308363825715
2015-03-15 16:00:00,1.3838296809605324
2015-03-15 17:00:00,1.1781406018664282
2015-03-15 18:00:00,1.145341830744293
2015-03-15 19:00:00,1.1905520641744862
2015-03-15 20:00:00,1.185324019128189
2015-03-15 21:00:00,1.1676956656445763
2015-03-15 22:00:00,1.1418671183540485
2015-03-15 23:00:00,1.1294477983608484
2015-03-16 00:00:00,1.9908733131875813
2015-03-16 01:00:00,1.9266286426776615
2015-03-16 02:00:00,1.8477335374016723
2015-03-16 03:00:00,1.8892566965279018
2015-03-16 04:00:00,1.9080723826562314
2015-03-16 05:00:00,1.9736567311982245
2015-03-16 06:00:00,1.978309026577203
2015-03-16 07:00:00,2.0779582031161654
2015-03-16 08:00:00,2.0836409063477217
2015-03-16 09:00:00,2.197236122823702
2015-03-16 10:00:00,2.6415168577286803
2015-03-16 11:00:00,2.5266056133890453
2015-03-16 12:00:00,2.5221755527791743
2015-03-16 13:00:00,2.5733186153555705
2015-03-16 14:00:00,2.532424639527592
2015-03-16 15:00:00,2.6779328472094126
2015-03-16 16:00:00,2.4682748366533063
2015-03-16 17:00:00,1.9822928425767925
2015-03-16 18:00:00,2.080009460943929
2015-03-16 19:00:00,2.0864472171064428
2015-03-16 20:00:00,2.145179943955013
2015-03-16 21:00:00,1.9875305118852769
2015-03-16 22:00:00,2.0029444607719054
2015-03-16 23:00:00,2.1023629470281677
2015-03-17 00:00:00,1.8991291694565242
2015-03-17 01:00:00,1.8126316121198547
2015-03-17 02:00:00,1.8305262923855845
2015-03-17 03:00:00,1.8711065605680746
2015-03-17 04:00:00,1.8418710530017177
2015-03-17 05:00:00,1.8563549230677971
2015-03-17 06:00:00,1.9402592912495498
2015-03-17 07:00:00,2.0057927061255985
2015-03-17 08:00:00,2.0027281452532923
2015-03-17 09:00:00,2.256740271695961
2015-03-17 10:00:00,2.6269659710349
2015-03-17 11:00:00,2.6965268497502652
2015-03-17 12:00:00,2.604533215098604
2015-03-17 13:00:00,2.7054034289008895
2015-03-17 14:00:00,2.5621872195156454
2015-03-17 15:00:00,2.6850706445006773
2015-03-17 16:00:00,2.4221725891628143
2015-03-17 17:00:00,2.076673596836651
2015-03-17 18:00:00,2.034178316586774
2015-03-17 19:00:00,2.105409825038464
2015-03-17 20:00:00,2.0413936200990768
2015-03-17 21:00:00,2.0562155584989528
2015-03-17 22:00:00,2.073100194877777
2015-03-17 23:00:00,1.9945833151799337
2015-03-18 00:00:00,1.842663232387375
2015-03-18 01:00:00,1.9017529325574183
2015-03-18 02:00:00,1.8720788338697714
2015-03-18 03:00:00,1.93386188651425
2015-03-18 04:00:00,1.8309069757061316
2015-03-18 05:00:00,1.875329223272873
2015-03-18 06:00:00,1.805781111346999
2015-03-18 07:00:00,2.0890690211021603
2015-03-18 08:00:00,2.0388853124641773
2015-03-18 09:00:00,2.235679535169262
2015-03-18 10:00:00,2.7167830864918967
2015-03-18 11:00:00,2.59315339308799
2015-03-18 12:00:00,2.614723083108771
2015-03-18 13:00:00,2.6510123395555376
2015-03-18 14:00:00,2.5362481598836553
2015-03-18 15:00:00,2.5332627329139625
2015-03-18 16:00:00,2.392184378887024
2015-03-18 17:00:00,2.1248426383602164
2015-03-18 18:00:00,2.1025893456332567
2015-03-18 19:00:00,2.1216756600052467
2015-03-18 20:00:00,2.050497286475349
2015-03-18 21:00:00,2.1301561977250922
2015-03-18 22:00:00,2.0434099349935098
2015-03-18 23:00:00,2.094932612987205
